clusterID,Values,Size,IDs
cluster_3159, 131313294; , 1,walmart_569; 
cluster_6638, 190781540410; B01N7XRTGS; 1DL21EAABD; , 1,gdxtech_193; 
cluster_984, 192563916246; IN4AU195; 20KU001AUS; , 1,microcart_75; 
cluster_7373, GETBE23YRDAEHXX; , 1,techcrave_2594; 
cluster_8361, 190781752547; , 1,antonline_138; 
cluster_11488, NXH1CAA001; 841631128127; , 1,bestbuy_61; 
cluster_4694, GETBA73DDDAEDXX; , 1,techcrave_2354; 
cluster_17768, VMHKH; B01N6V517G; 889349528990; 884116260622; , 2,electronicsface-134.html; howardcomputer_73; 
cluster_12002, HPIW0C00USABA; , 1,techcrave_696; 
cluster_10111, MF49FMKBL2NSZPFY; , 1,massgenie_339; 
cluster_5874, LEN20HH0047US; , 1,techcrave_1157; 
cluster_12592, 710654681721; , 1,galleon_95; 
cluster_710, APMBPLMPXU28; Z0ULMPXU28BH; , 1,sdicraft_17; 
cluster_765, 20L6S5HL00; , 1,howardcomputer_2085; 
cluster_8403, I9TUQE6FZUJPUFGM; 889899726389; , 1,massgenie_755; 
cluster_10934, HF2R9HGFZS9B1AEM; , 1,massgenie_449; 
cluster_1990, 889899901670; , 1,techcrave_728; 
cluster_12400, 192545798266; , 1,antonline_231; 
cluster_10966, 4TN58USABA; 193015138124; , 1,howardcomputer_1289; 
cluster_9363, CF54F9787KM; 885170291133; , 1,howardcomputer_1849; 
cluster_12574, 81CDC8A2C706DC43; 192018183483; , 1,massgenie_895; 
cluster_5313, 20M9000CUS; 192651172103; , 1,howardcomputer_1649; 
cluster_12883, NXH1MAA001; 191114812419; , 1,howardcomputer_1075; 
cluster_9458, 1KT68UAABA; 190781857068; , 1,howardcomputer_161; 
cluster_464, 20FU0027US; 190404152709; , 1,howardcomputer_493; 
cluster_659, CF311T500VM; , 1,howardcomputer_1533; 
cluster_2447, C8946BBAED80F868; 889899048535; , 1,massgenie_661; 
cluster_10692, DMK4625843; , 1,techcrave_1944; 
cluster_21496, 191114022252; NXGL4AA010; , 4,buydig_102; bhphotovideo; macmall_654; antonline_957; 
cluster_7786, CF19ZE103BM; , 1,portableone_233; 
cluster_17443, 884116293736; , 2,antonline_834; buydig_15; 
cluster_13934, 191200532115; 80VR000FUK; , 1,Box_152; 
cluster_2151, 1FX54UTABA; B06VVYNCJP; 884116260288; , 1,electronicsface-179.html; 
cluster_5601, IN2QH627; 192158847955; 20M5000NUS; , 1,microcart_138; 
cluster_2300, 889661167105; , 1,techcrave_1589; 
cluster_8566, 191114710760; , 1,galleon_3; 
cluster_20361, 884116280965; JRET9PYKUIX2RROB; , 3,techcrave_2004; massgenie_310; antonline_1089; 
cluster_12680, 4712900728477; N580VDDM129T; , 1,Box_323; 
cluster_626, 192158506722; 81FY000AUS; , 1,howardcomputer_1735; 
cluster_5933, GETBA7CB5AAEEXX; , 1,techcrave_2377; 
cluster_14816, 2SS92UTABA; HE440G52SS92; , 1,sdicraft_175; 
cluster_11127, GIYKL14NRYSLWWBF; 192545006293; , 1,massgenie_500; 
cluster_2551, T44030260REFURBISHED; 825633408050; , 1,bestbuy_793; 
cluster_5703, PANCF54H6005VM; , 1,techcrave_1506; 
cluster_1963, LEN20L5000YUS; , 1,techcrave_210; 
cluster_9236, SNOLAT239679SA; , 1,techcrave_2168; 
cluster_11977, 1JD31UT; 884116283256; , 1,savingslots_277; 
cluster_3485, 396986881; 824142164761; , 1,walmart_876; 
cluster_3977, LEN20M5000NUS; , 1,techcrave_1396; 
cluster_9515, 7C4EMPVCDFYADIXR; 889842113716; , 1,massgenie_159; 
cluster_5384, 9S716P512062; 4719072565893; , 1,Box_207; 
cluster_18204, 191114179093; W2M75UAABA; B01CGGOZOM; , 2,electronicsface-19.html; galleon_56; 
cluster_17091, 192651087674; 20KF005SUS; , 2,techcrave_1220; macmall_624; 
cluster_9124, 620394512; 797132126196; , 1,walmart_498; 
cluster_15845, 192018167124; , 2,buydig_309; antonline_183; 
cluster_6131, JMJU2UOF71RJBQRH; , 1,massgenie_476; 
cluster_21932, 884116277293; BBY01D2FFX; 4PY44UT; , 5,buydig_455; abt_39; truecurate_25; antonline_867; savingslots_452; 
cluster_13446, ACBTMB117MPMIDDLE; , 1,techcrave_1745; 
cluster_13398, SMW720NZKABTU; 8806088871363; , 1,Box_433; 
cluster_4006, LEN20JNS01B00; , 1,techcrave_1176; 
cluster_7221, 191927874994; , 1,techcrave_1179; 
cluster_49, 886389141028; , 1,techcrave_2142; 
cluster_6644, 3VFF8; 5397184151419; , 1,Box_117; 
cluster_991, X7S50UAABA; 190780701225; , 1,howardcomputer_5; 
cluster_7837, 756756082035; , 1,galleon_69; 
cluster_6845, CF54G2675VM; , 1,howardcomputer_817; 
cluster_21725, 191114560839; A31551361T; , 4,buydig_178; techcrave_1699; bestbuy_52; truecurate_138; 
cluster_1193, GP638RE094AU; 4719072568740; , 1,jw_168; 
cluster_9818, DMKD9R2Y; , 1,techcrave_1991; 
cluster_1755, 191628595815; 2LZ64USABA; , 1,howardcomputer_7; 
cluster_5684, 707263304; 889349958612; , 1,walmart_652; 
cluster_9388, JKR00003; 889842273083; NOT04861; , 1,cclonline_161; 
cluster_4280, GETBE233DDAEDXX; , 1,techcrave_2468; 
cluster_10028, NXGHJAA002; 841631114311; , 1,bestbuy_27; 
cluster_8130, TWDES15BG75F1MM8N4; , 1,techcrave_1033; 
cluster_7794, G3E46USABA; 888182638323; , 1,howardcomputer_433; 
cluster_9475, 825633356610; 50910448; , 1,walmart_929; 
cluster_17237, 192018117259; 582DA43A596D35EC; , 2,massgenie_567; buydig_472; 
cluster_12822, 640G11588; 825633445741; , 1,bestbuy_677; 
cluster_8765, GETBE23K8AAEDXX; , 1,techcrave_2528; 
cluster_10425, 20MD002AUS; 193124476759; , 1,howardcomputer_1609; 
cluster_1344, DCF2B56UTCA; 888182028483; , 1,kaizyr_195; 
cluster_8081, B01FJFN2YG; 80ST0005US; 190781884545; , 1,electronicsface-223.html; 
cluster_2015, 884116282532; , 1,techcrave_1999; 
cluster_12335, LEN20FAS2NB00; , 1,techcrave_1138; 
cluster_6071, HEZB15UG5V95; 3YV95UTABA; , 1,sdicraft_519; 
cluster_12998, 40970751; WH14J; , 1,pcmg_24; 
cluster_6111, 648044761244; 895174414; , 1,walmart_684; 
cluster_8104, 1TNTJR2WSH2OFRCS; , 1,massgenie_507; 
cluster_3593, 191114716922; NP5155158VP; , 1,bestbuy_46; 
cluster_5608, 192330305143; , 1,ebay_34; 
cluster_13110, V1P74UAABA; 889894960665; , 1,howardcomputer_2075; 
cluster_4035, 652012792086R; 652012792086; 807248; , 1,microcenter_106; 
cluster_5829, DBPACBVOPWOXMX7B; 192545310819; , 1,massgenie_344; 
cluster_4817, DC1BS47UTBCA; 190781385639; , 1,kaizyr_69; 
cluster_16931, 884116261513; , 2,ebay_92; techcrave_2216; 
cluster_14090, ACBTMB115LINUX72; , 1,techcrave_860; 
cluster_2351, CF54F0003VM; PACF54F003VM; , 1,sdicraft_308; 
cluster_4933, GT758RF042AU; , 1,jw_176; 
cluster_3495, 190780926543; , 1,techcrave_828; 
cluster_13908, NHGTQAA003; 191114869710; , 1,macmall_672; 
cluster_5409, H1MABS04DPFE1IDV; , 1,massgenie_779; 
cluster_3655, 889899121931; , 1,techcrave_690; 
cluster_7670, MVLWREKJZW7WMV6M; , 1,massgenie_610; 
cluster_8253, TMP2510G2M317P; 191628961092; , 1,savingslots_468; 
cluster_20965, 889842255997; DAJ00041; MIDAJ00041; , 4,sdicraft_157; antonline_12; buydig_108; bestbuy_858; 
cluster_21514, 889842267792; 40884301; DOEVQN1IT244EQUK; JKM00001; , 4,massgenie_887; portableone_128; pcmg_6; macmall_79; 
cluster_22663, 192330204828; SF71451TM4PV; 20LH0018US; IRPRWIZ8NGXFA8IG; 805077; , 6,massgenie_359; savingslots_116; antonline_1062; microcenter_56; howardcomputer_1377; techcrave_247; 
cluster_14057, 1JD38UT; 192330693004; , 1,savingslots_238; 
cluster_3107, 889842233681; , 1,rlsteinway_91; 
cluster_18391, 191927547638; 80Y70012US; , 2,truecurate_167; bestbuy_845; 
cluster_9570, LEN20MU000JUS; , 1,techcrave_1417; 
cluster_13652, 3YE07UTABA; HEZB14UG5E07; , 1,sdicraft_527; 
cluster_4273, 889661185802; , 1,techcrave_1543; 
cluster_4795, IN1N0191; 711091673416; KIDSZEEPADYLW; , 1,microcart_202; 
cluster_10207, IN2CF449; 192018058491; 2UL95UTABA; , 1,microcart_226; 
cluster_14715, 40989611; 889349956298; UX461UNDS74T; , 1,pcmg_530; 
cluster_19395, 889894967138; V1P78UTABA; HE650G2V1P78; , 3,howardcomputer_231; sdicraft_126; antonline_429; 
cluster_1197, HE450G52ST09; 2ST09UTABA; , 1,sdicraft_136; 
cluster_5635, B01M2BSPUQ; 888863408634; , 1,electronicsface-39.html; 
cluster_5821, 7KZIXSBKLIWXNWM7; 192876009444; , 1,massgenie_524; 
cluster_5905, 887758295700; , 1,techcrave_419; 
cluster_6241, TSVR2200; 811842056328; , 1,bestbuy_367; 
cluster_8298, X407UABV113R; 4712900958713; , 1,jw_46; 
cluster_10481, 190780940259; , 1,techcrave_842; 
cluster_13840, 841631122613; 493350647; , 1,walmart_922; 
cluster_5495, 841631120992; NHQ29AA004; , 1,bestbuy_38; 
cluster_12703, 85896646747; DC8589664674CA; , 1,kaizyr_177; 
cluster_6190, GETBE23CQDAEIXX; , 1,techcrave_2501; 
cluster_8185, 889955557117; 20ER000TUS; , 1,howardcomputer_439; 
cluster_5961, GETBE23DFDAEEXX; , 1,techcrave_2514; 
cluster_10890, HE640G31BS09; 1BS09UTABA; , 1,sdicraft_131; 
cluster_7631, B01NGYLQRG; 719192611122; AW15R37338SLVPUS; , 1,electronicsface-300.html; 
cluster_4017, 54392444; , 1,walmart_712; 
cluster_6529, E4617EECD3054038; , 1,massgenie_101; 
cluster_4356, VHHSJOYXCKXYNYLX; , 1,massgenie_17; 
cluster_20425, 191999389877; 81BQ000EUS; , 3,truecurate_122; antonline_936; howardcomputer_1309; 
cluster_10992, 41533906; 5LD48USABA; , 1,pcmg_88; 
cluster_6223, 192018822801; 3KA33AWABA; , 1,howardcomputer_2143; 
cluster_13716, 55868215; 190781770497; , 1,walmart_272; 
cluster_8523, 41039287; PC50973; , 1,pcmg_181; 
cluster_20324, 190781487180; , 3,buydig_395; techcrave_5; antonline_139; 
cluster_1812, XX1P5; 5397063969548; , 1,Box_476; 
cluster_2040, 952558082; 889842249187; , 1,walmart_593; 
cluster_13000, 9470M1590; 825633445765; , 1,bestbuy_638; 
cluster_1332, 20AT0062US; 889800713200; , 1,howardcomputer_2255; 
cluster_5132, 889349695333; , 1,techcrave_1861; 
cluster_13066, MC700LLA8; 643907577949; , 1,bestbuy_198; 
cluster_3971, 192330796767; , 1,techcrave_1389; 
cluster_13219, I5575A392SLVPUS; 884116293392; , 1,bestbuy_409; 
cluster_10292, 4712900687989; P2540UAXO0193ROSS; , 1,Box_405; 
cluster_11845, 4719331944377; X71080801; , 1,jw_85; 
cluster_11971, 889894330550; 46429961; , 1,walmart_71; 
cluster_2731, 81D100JBUS; 193124218229; , 1,bestbuy_735; 
cluster_3753, RPCERVDXG09XQYSN; 191628411252; , 1,massgenie_255; 
cluster_9262, 884116261421; , 1,techcrave_1923; 
cluster_20015, 884116283287; JSXAO7CXVVJOSAHE; , 3,antonline_1054; techcrave_2192; massgenie_278; 
cluster_11829, 192563109709; 81HN00E6UK; , 1,Box_180; 
cluster_13211, C17R; DEXPS150C17R; 884116261421; , 1,sdicraft_145; 
cluster_5407, TWDDR83SP45BM7M8P9; , 1,techcrave_996; 
cluster_72, 887758952672; , 1,techcrave_449; 
cluster_12749, SE2DB5DADHXX; , 1,portableone_282; 
cluster_3991, SJCIKYJBAPVMT5YM; , 1,massgenie_57; 
cluster_4261, 210265246; , 1,walmart_630; 
cluster_16067, 889842193336; , 2,buydig_109; abt_25; 
cluster_5633, R6UNJVOZFCNE5CSX; 192018055049; , 1,massgenie_535; 
cluster_6414, GETBE23L5DAEB9X; , 1,techcrave_2541; 
cluster_12693, GETBE23K5DAEHXX; , 1,techcrave_2522; 
cluster_21530, 191376353866; 20HH000CUS; LEP51HH000C; , 4,techcrave_176; antonline_948; truecurate_120; sdicraft_459; 
cluster_9922, FUJXBUYU747001; , 1,techcrave_989; 
cluster_18630, PC50997; 41039308; , 2,macmall_154; pcmg_301; 
cluster_16547, 20LH0018US; 884116326472; , 2,savingslots_51; cukusa_57; 
cluster_6413, SNOINS236935SA; , 1,techcrave_2106; 
cluster_10444, 1WR73EAABD; B071J1CRSL; 191628292837; , 1,gdxtech_30; 
cluster_15807, 6603G; 40807594; 884116281214; DEP35206603G; , 2,sdicraft_517; pcmg_636; 
cluster_21389, MR9V2LLA; 190198687357; 41417978; , 4,pcmg_427; macmall_349; bestbuy_232; portableone_21; 
cluster_13125, 90NX0161M00330; 889349817841; , 1,macmall_578; 
cluster_2373, 888863987689; 1MP23UT; , 1,electronicsface-70.html; 
cluster_16400, PC51414; 41592732; , 2,macmall_127; pcmg_275; 
cluster_12765, UKDYIWC6WHMNN5DS; 193124462257; , 1,massgenie_190; 
cluster_700, MRQN2LLA; 190198733542; , 1,bestbuy_158; 
cluster_3195, 889296769071; , 1,techcrave_630; 
cluster_13541, FMTFM1101489; , 1,techcrave_868; 
cluster_12605, 192545114233; 3GJ73EAABU; NOT05241; , 1,cclonline_112; 
cluster_5215, 9470M1036; 825633360556; , 1,bestbuy_659; 
cluster_6676, 884116258414; , 1,techcrave_1953; 
cluster_7850, 40884302; 889842267815; JKQ00001; , 1,pcmg_52; 
cluster_456, TMP648G3M70B0; 192158799896; , 1,savingslots_176; 
cluster_13689, SE2NCDDAEFPO; , 1,portableone_301; 
cluster_8162, 20LH0014US; 192330206495; , 1,savingslots_287; 
cluster_8792, 192158562698; 20LW0008US; , 1,howardcomputer_309; 
cluster_4582, 41600355; 192545953474; 4RB81UAABA; , 1,pcmg_394; 
cluster_13343, 13364943; 641719000440; , 1,bestbuy_229; 
cluster_4302, 69355151; B019W9C0AW; 6476999010766; , 1,gdxtech_40; 
cluster_4298, 841631121302; NXGPZAA001; , 1,bestbuy_101; 
cluster_5496, SKUBC118; , 1,rlsteinway_67; 
cluster_11247, FUJEDUP72701023; , 1,techcrave_950; 
cluster_12100, LEN20LW0002US; , 1,techcrave_1383; 
cluster_17808, PC51292; 825633456204; 41304279; , 2,pcmg_158; macmall_102; 
cluster_14348, 192545266161; , 1,buydig_391; 
cluster_5951, 884116260158; , 1,techcrave_2195; 
cluster_1370, GETXJ5SL5IACDXL; , 1,techcrave_1098; 
cluster_7097, GETBE23Y5AAEDCX; , 1,techcrave_2579; 
cluster_3783, 192545179881; , 1,buydig_412; 
cluster_5316, DEP7520XYY34; XYY34; 884116280958; , 1,sdicraft_528; 
cluster_4385, 652513848978; R1OTIUVOAR77Y1RK; , 1,massgenie_327; 
cluster_4177, ASUX461UADS5; 889349940495; UX461UADS51T; , 1,sdicraft_332; 
cluster_7727, 886389072094; , 1,techcrave_1837; 
cluster_6637, 56095042; 190403069459; , 1,walmart_95; 
cluster_6751, B071P6NNW9; 1UP77EAABD; 191628292813; , 1,gdxtech_29; 
cluster_13156, 661541427604; D8IEYKDHVKPOPPCZ; , 1,massgenie_911; 
cluster_6979, 111057322; 824142157732; , 1,walmart_437; 
cluster_5501, HE11Y010NR; X7V29UAABA; 190780325803; , 1,sdicraft_115; 
cluster_18790, 193124794204; 41518832; 20MB001PUS; , 2,antonline_569; pcmg_513; 
cluster_431, LEN20L7002HUS; , 1,techcrave_223; 
cluster_8886, 1BS50UTABA; 190781385707; HE850G41BS50; , 1,sdicraft_223; 
cluster_10868, 192018058385; DC2UL87UTCA; , 1,kaizyr_205; 
cluster_8668, CRM33806TXJ4; 884116261988; , 1,bestbuy_381; 
cluster_12197, 2HJ12UTABA; HEZB15UG4212; , 1,sdicraft_447; 
cluster_14107, DC2TA30UTCA; 191628961092; , 1,kaizyr_159; 
cluster_16909, 192545383561; 509890081; , 2,walmart_24; ebay_26; 
cluster_20487, 191927547676; 80Y7000WUS; , 3,ebay_2; truecurate_96; bestbuy_844; 
cluster_11317, 615317534454; 297138405; , 1,walmart_645; 
cluster_22993, 192330209311; 192018230347; 40977160; 40815763; 20LD001GUS; U650SN7Y4ZQRVEKB; HE1040G42X87; 805135; PZUEEBI1IYAEQLIK; LATI7390N6PNV; 2XM87UTABA; , 14,microcenter_23; techcrave_70; truecurate_494; antonline_637; antonline_261; pcmg_502; massgenie_340; savingslots_168; buydig_310; sdicraft_297; bestbuy_827; pcmg_532; massgenie_447; savingslots_103; 
cluster_12180, TSHPRT23U01W003; , 1,techcrave_1528; 
cluster_12583, W0S81UT; 889899601419; , 1,bestbuy_695; 
cluster_7921, PC51317; 825633457348; , 1,macmall_84; 
cluster_2133, 641719000457; 13364944; , 1,bestbuy_234; 
cluster_11974, 907190276; 889349842577; , 1,walmart_656; 
cluster_5880, Z0V8|27GHZ|16GB|1TB|En; , 1,portableone_46; 
cluster_9844, 889899551073; , 1,antonline_450; 
cluster_6125, 888863610174; , 1,rlsteinway_12; 
cluster_1611, DMK4625845; , 1,techcrave_1945; 
cluster_3372, 6FG3NIYKNPGC2H52; 192940951709; , 1,massgenie_878; 
cluster_1826, 192876162309; , 1,abt_154; 
cluster_21101, 884116260295; 9AXJTZHV2NZHE3GY; LATI74804HCNK; , 4,antonline_1170; techcrave_1950; truecurate_231; massgenie_630; 
cluster_2943, LATI7280FXG52; 884116260066; , 1,truecurate_322; 
cluster_757, 192330412568; , 1,antonline_848; 
cluster_1655, G703GIXS74; 889349985649; , 1,cukusa_46; 
cluster_15486, 3RF09UTABA; 192545006231; 40978433; , 2,macmall_579; pcmg_537; 
cluster_22545, 889349993552; 733648919; BELLW19B; GL503GEES52; LBBWE7PVRRIXCRV1; , 6,savingslots_353; truecurate_310; massgenie_948; antonline_849; walmart_54; bestbuy_315; 
cluster_18205, 13AK0013DX; 193015134423; , 2,truecurate_501; bestbuy_697; 
cluster_11280, 885170317345; , 1,techcrave_1489; 
cluster_6552, 725184060090; , 1,techcrave_645; 
cluster_11336, 20EN002LUS; 889955974464; , 1,howardcomputer_2001; 
cluster_18552, 20KF002TUS; 192330081627; 40986040; , 2,pcmg_450; macmall_513; 
cluster_13632, 430116599; , 1,walmart_755; 
cluster_7120, SNOINS169686SA; , 1,techcrave_2015; 
cluster_5298, 193124689258; , 1,antonline_482; 
cluster_18780, 192651958967; , 2,antonline_572; savingslots_636; 
cluster_6460, 2LF94UTABA; HEZB14UG4294; , 1,sdicraft_443; 
cluster_3058, 825633357624; M47001576; , 1,bestbuy_536; 
cluster_7841, FUJBEWKD30000PAAASD; , 1,techcrave_876; 
cluster_17314, 192563419525; , 2,ebay_122; antonline_732; 
cluster_4586, 888182504567; , 1,techcrave_467; 
cluster_4054, 190780685747; , 1,techcrave_823; 
cluster_10749, HPI4TB35UTABA; , 1,techcrave_130; 
cluster_5102, NXGNUEK013; 4713883527385; , 1,Box_363; 
cluster_10627, PANCF54D0965VM; , 1,techcrave_1444; 
cluster_17480, 1FY91UTABA; HE360G11FY91; 190781403470; , 2,sdicraft_324; bhphotovideo_80; 
cluster_303, WFVNQG2IEYQ5H5TG; , 1,massgenie_517; 
cluster_8312, GNE5XIXQCQG0J1AT; , 1,massgenie_131; 
cluster_13925, 50909501; 825633353930; , 1,walmart_377; 
cluster_22893, 192018032187; HE1020G2UE51; 4NY08U8ABA; 20KF002TUS; TVBNQW8D6ICYH3VS; 2UE51UTABA; 10069; , 8,buydig_394; sdicraft_354; techcrave_64; rlsteinway_61; massgenie_143; savingslots_37; nautilusnet_29; antonline_186; 
cluster_9617, B01KWPKQEW; Y0W44EAABD; 190780721933; , 1,gdxtech_105; 
cluster_17922, 825633434066; E54401552; 56218239; , 2,bestbuy_466; walmart_524; 
cluster_3221, HE820G41FX36; 190781336556; 1FX36UTABA; , 1,sdicraft_148; 
cluster_706, SE2DZCAAADMX; , 1,portableone_296; 
cluster_10766, X31060702SRFB; , 1,jw_164; 
cluster_7371, Z0VH|16GHz|8GB|256GB|En; , 1,portableone_30; 
cluster_9159, TWDR83E176BM5M8M9; , 1,techcrave_1039; 
cluster_8091, 885170343023; , 1,techcrave_1498; 
cluster_4668, 4SH02UAABA; HECBX3604SH0; , 1,bhphotovideo_128; 
cluster_13854, LEN20KN0040US; , 1,techcrave_1246; 
cluster_4087, I54815076GRY; 192563053804; , 1,savingslots_506; 
cluster_9411, 56245337; 825633437708; , 1,walmart_756; 
cluster_6814, SNOINS237962PC; , 1,techcrave_2111; 
cluster_896, 191376417087; , 1,antonline_676; 
cluster_5726, 603813081978; IN9U2201; 10XRQ1BLK; , 1,microcart_146; 
cluster_13371, SC4D25AADXKX|4GB; , 1,portableone_271; 
cluster_6975, DC2VM85UTCA; 192018117297; , 1,kaizyr_203; 
cluster_16548, 884116279273; , 2,antonline_1096; techcrave_2180; 
cluster_9285, B00T9CEAPG; UX303LAXS51T; , 1,nautilusnet_73; 
cluster_6269, Y28KMRJSKPX2VIUI; 884116293736; , 1,massgenie_513; 
cluster_16032, 889349989883; X540BARB94; , 2,techcrave_1896; bestbuy_284; 
cluster_14660, 889661173915; , 1,ebay_87; 
cluster_759, 604714513834; MC700LLA16; , 1,bestbuy_210; 
cluster_5747, 889899814574; W8Z08EAABD; B01GU9L5GM; , 1,gdxtech_109; 
cluster_13013, 888182712139; , 1,techcrave_483; 
cluster_20681, D5V23; 40965796; 884116282686; , 3,macmall_647; howardcomputer_881; pcmg_139; 
cluster_21510, 190198202956; MNYG2LLA; , 4,bestbuy_148; portableone_8; macmall_31; abt_50; 
cluster_7209, 888863594849; V1Q08UT; , 1,electronicsface-43.html; 
cluster_1597, 191628673841; 108656893; , 1,walmart_774; 
cluster_5284, 20L70023US; 884116255833; , 1,savingslots_85; 
cluster_8441, WE627RJ1833US; 824142142639; , 1,truecurate_504; 
cluster_14360, 960180842; 192018052161; , 1,walmart_704; 
cluster_20398, 884116256328; I55775328BLK; 477869956; , 3,buydig_83; truecurate_373; walmart_544; 
cluster_1402, STETRURIDO4UI71W; , 1,massgenie_431; 
cluster_19535, 1NL43UTABA; 40601105; 190781678526; HEZB17G4NL43; , 3,sdicraft_453; pcmg_60; macmall_264; 
cluster_1927, 611677804398; 164506635; , 1,walmart_591; 
cluster_4532, 889296642152; , 1,techcrave_614; 
cluster_12226, CF19ZC013BM; , 1,portableone_209; 
cluster_16663, 80XL03JBUS; 192651231978; 192076354962; , 2,howardcomputer_1311; savingslots_460; 
cluster_14999, 192876040553; , 2,antonline_744; techcrave_1786; 
cluster_17185, XYY34; 884116280958; 40807605; , 2,pcmg_588; macmall_350; 
cluster_3324, 2HU30UT; 192018117358; , 1,savingslots_42; 
cluster_1024, CF33LE06VM; 885170327085; PACF33LE06VM; , 1,sdicraft_373; 
cluster_18338, PC51001; 41039312; , 2,pcmg_313; macmall_169; 
cluster_2967, 714583731465; 623119901; , 1,walmart_941; 
cluster_20611, 192545300056; 3YE05UTABA; 41040385; , 3,pcmg_648; rlsteinway_71; antonline_207; 
cluster_5113, 887899651489; , 1,techcrave_1743; 
cluster_9687, 1DL17EAABD; 190781513391; B01N26HFKM; , 1,gdxtech_48; 
cluster_22547, 190780766248; HE1040G3Z200; Z2A00UTABA; 8W9XCSOF58H4KNWN; , 6,macmall_644; howardcomputer_173; sdicraft_217; antonline_225; techcrave_146; massgenie_894; 
cluster_4988, 41592730; PC51412; , 1,pcmg_72; 
cluster_4339, 834571877; 192545339414; , 1,walmart_183; 
cluster_5521, N950VRTP6; , 1,cukusa_33; 
cluster_17718, 191114716809; , 2,galleon_79; antonline_755; 
cluster_2004, DMK30000218068221; , 1,techcrave_1941; 
cluster_22946, 192158890678; JMY4IRTQOUFNJB33; 40976699; 805036; 20L7001YUS; , 9,bestbuy_816; massgenie_153; pcmg_438; techcrave_217; rlsteinway_81; truecurate_464; microcenter_120; howardcomputer_151; antonline_658; 
cluster_10403, 191800826904; 20JQ000YUS; , 1,howardcomputer_1413; 
cluster_10078, HPIW3F75USABA; , 1,techcrave_705; 
cluster_6065, B8430UAFA0601ROSS; NOT03511; 4712900580556; , 1,cclonline_91; 
cluster_10436, SMT280NZWAXAR; 887276149639; SAGTA7WHT; , 1,sdicraft_587; 
cluster_4367, LATI7480CDH2J; 884116260264; , 1,truecurate_5; 
cluster_11894, 20JS0004US; 191376693733; , 1,truecurate_383; 
cluster_20028, 192330061018; 20LB0010US; GUFYDJZEDSWZRVXQ; LEP52S20LB10; , 3,antonline_889; massgenie_575; sdicraft_515; 
cluster_13092, GETBE233RDAEDXX; , 1,techcrave_2471; 
cluster_1085, 4251246154279; B073D615LM; , 1,gdxtech_187; 
cluster_9829, XPS93707392SLVPUS; 884116277392; , 1,bestbuy_540; 
cluster_12344, 888793447628; , 1,techcrave_549; 
cluster_13176, VH1011E110110F00; , 1,howardcomputer_1797; 
cluster_458, GETBA733DDAHDXX; , 1,techcrave_2292; 
cluster_18764, 192076353866; 81C9000JUS; , 2,antonline_1111; truecurate_490; 
cluster_314, 191628134175; NOT04487; 1WY52EAABU; , 1,cclonline_45; 
cluster_7273, 40808412; 1JS05A4ABA; , 1,pcmg_580; 
cluster_9712, HPIF9W93UPABA; , 1,techcrave_461; 
cluster_2869, 190780483398; , 1,techcrave_810; 
cluster_8135, GETBE23KDDAEDXX; , 1,techcrave_2530; 
cluster_9863, GETBA73C5DAEEXX; , 1,techcrave_2330; 
cluster_8568, 889894942401; V1E00UCABA; , 1,howardcomputer_477; 
cluster_13292, 889661155102; PT573U03600E; , 1,howardcomputer_511; 
cluster_7387, LEN20L70029US; , 1,techcrave_221; 
cluster_7046, DC2UN95UTBCA; 192018074873; , 1,kaizyr_138; 
cluster_17990, 15DC0030NR; 192545208215; , 2,bestbuy_662; truecurate_141; 
cluster_12338, 81HY0001US; 192940234819; , 1,bestbuy_725; 
cluster_14825, LEN20MU000MUS; , 1,techcrave_1420; 
cluster_10282, LEN20LH0029US; , 1,techcrave_1355; 
cluster_4652, SE2DL5DAADSX; , 1,portableone_289; 
cluster_21600, 3PZ05UTABA; 40977116; 9885; HE830G53PZ05; 192018986602; , 4,sdicraft_293; nautilusnet_30; howardcomputer_301; pcmg_495; 
cluster_13158, 714857; 90NB0GD1M01500; 889349956298; , 1,microcenter_20; 
cluster_383, 191628270163; 1US07EAABU; , 1,Box_16; 
cluster_1255, 190781590019; Z2W74EAABU; , 1,Box_489; 
cluster_14580, 5397184081525; HPPGF; , 1,Box_306; 
cluster_982, Z0TX0000T; 608887654974; , 1,portableone_14; 
cluster_14744, 682311408; 192651055031; , 1,walmart_155; 
cluster_3330, 2XM88UTABA; 192018230354; HE1040G42X88; , 1,sdicraft_300; 
cluster_3287, 868209470; , 1,walmart_832; 
cluster_6516, GETBA733DDAEEXX; , 1,techcrave_2288; 
cluster_8402, B01LQTXMY4; i57670018GRY; 889349548387; , 1,electronicsface-118.html; 
cluster_5936, 887276006970; , 1,ebay_11; 
cluster_12879, Q405UABI5T5; 192876011775; , 1,bestbuy_293; 
cluster_17975, 20L90046US; 192651089487; , 2,howardcomputer_1523; macmall_599; 
cluster_864, WFGKIDS7ORANGE; INXP5748; 858603004693; , 1,microcart_163; 
cluster_21087, 884116280149; S530UADB51; W0JKY; , 4,savingslots_486; howardcomputer_143; techcrave_2204; antonline_661; 
cluster_6497, 192018799585; 3KA29AWABA; , 1,howardcomputer_1273; 
cluster_10645, E6410I524825010REFURBISHED; 812177027519; , 1,bestbuy_462; 
cluster_317, GETBA73BCDAEEXX; , 1,techcrave_2319; 
